Num_Acc,catv,obs,obsm,choc,manv,num_veh
200900032287,32,0,2,8,3,A01
200900032287,10,0,2,5,14,Z01
200900032288,30,0,0,0,1,A01
200900032289,7,0,1,2,1,A01
200900032290,7,0,2,6,1,C01
200900032290,30,0,2,1,17,B01
200900032290,3,0,2,6,4,A01
200900032291,7,0,1,1,1,A01
200900032292,7,0,2,4,23,B01
200900032292,30,0,2,1,13,A01
200900032293,31,0,2,7,1,B01
200900032293,7,0,2,3,15,A01
200900032294,7,0,2,7,1,A01
200900032294,30,0,2,8,1,B01
200900032295,7,0,1,2,1,A01
200900032296,7,0,1,4,4,Z01
200900032297,7,0,2,4,2,C01
200900032297,10,0,2,1,2,A01
200900032297,7,0,2,4,2,D01
200900032297,7,0,2,4,2,B01
200900032298,1,0,5,1,1,A01
200900032299,7,0,2,4,23,C01
200900032299,7,0,2,2,2,A01
200900032299,7,0,2,6,2,B01
200900032300,2,0,1,1,1,A01
200900032301,34,0,1,0,1,A01
200900032302,32,0,2,1,1,A01
200900032302,30,0,2,0,15,Z01
200900032303,1,0,2,6,1,A01
200900032303,7,0,2,6,1,Z01
200900032304,7,0,2,2,1,A01
200900032304,33,0,2,3,1,B01
200900032305,7,0,1,5,4,A01
200900032306,33,0,2,1,1,B01
200900032306,7,0,2,1,15,A01
200900032307,7,0,2,5,16,Z01
200900032307,30,0,2,1,1,A01
200900032308,7,0,2,7,12,A01
200900032308,34,0,2,8,7,B01
200900032309,7,0,2,8,9,A01
200900032309,30,0,2,1,1,B01
200900032310,2,0,1,1,3,A01
200900032311,30,0,1,1,1,A01
200900032312,7,0,2,3,1,B01
200900032312,30,0,2,2,1,A01
200900032313,1,0,2,2,1,A01
200900032313,10,0,2,8,23,B01
200900032314,7,0,2,3,15,A01
200900032314,32,0,2,1,17,B01
200900032315,7,0,2,9,23,B01
200900032315,7,0,2,4,23,C01
200900032315,7,0,2,1,2,A01
200900032316,7,0,2,1,2,A01
200900032316,7,0,2,4,2,B01
200900032317,33,0,1,3,1,A01
200900032318,7,1,0,1,14,A01
200900032319,7,0,1,0,15,Z01
200900032320,30,0,2,3,16,A01
200900032320,14,0,2,3,24,Z01
200900032321,2,0,1,7,1,A01
200900032322,31,0,2,0,1,B01
200900032322,7,0,2,7,15,A01
200900032323,1,0,2,6,23,B01
200900032323,2,0,2,1,7,A01
200900032324,30,0,1,1,17,A01
200900032325,31,0,2,5,14,A01
200900032325,7,0,2,5,1,B01
200900032326,7,0,2,4,2,B01
200900032326,38,0,2,4,2,A01
200900032327,7,0,2,4,2,B01
200900032327,7,0,2,5,2,C01
200900032327,10,0,2,1,2,A01
200900032328,17,0,2,2,12,A01
200900032328,7,4,2,8,1,B01
200900032329,33,0,2,9,1,B01
200900032329,7,0,2,4,4,A01
200900032330,33,0,2,1,3,A01
200900032330,10,0,2,5,1,B01
200900032331,14,0,2,3,1,B01
200900032331,30,0,2,2,1,A01
200900032332,37,0,1,1,1,A01
200900032333,30,0,2,1,18,A01
200900032333,7,0,2,3,22,B01
200900032334,7,0,1,2,1,A01
200900032335,7,0,2,1,2,A01
200900032335,30,0,2,4,2,B01
200900032336,30,0,2,4,10,A01
200900032336,33,8,2,6,2,B01
200900032337,7,0,1,3,1,A01
200900032338,33,0,2,1,21,A01
200900032338,10,0,2,6,1,B01
200900032339,2,0,0,1,1,A01
200900032340,7,0,2,0,14,A01
200900032340,30,1,2,1,1,B01
200900032341,1,0,2,8,1,A01
200900032341,7,0,2,2,15,B01
200900032342,33,0,2,3,18,A01
200900032342,7,0,2,2,1,B01
200900032343,7,0,1,4,20,A01
200900032344,32,0,2,1,2,A01
200900032344,7,0,2,6,23,B01
200900032345,33,0,0,7,12,A01
200900032346,30,4,0,0,14,A01
200900032347,7,0,2,3,9,A01
200900032347,30,0,2,3,1,B01
200900032348,30,0,0,0,7,A01
200900032349,10,0,1,4,20,A01
200900032350,7,0,1,3,7,A01
200900032351,14,0,1,0,1,Z01
200900032352,33,0,2,3,1,B01
200900032352,7,0,2,2,16,A01
200900032353,7,0,2,5,22,B01
200900032353,34,0,2,1,18,A01
200900032354,1,0,1,1,7,A01
200900032355,33,0,2,7,16,B01
200900032355,2,1,2,8,18,A01
200900032356,30,0,2,1,1,B01
200900032356,7,0,2,2,15,A01
200900032357,7,0,2,2,21,A01
200900032357,1,0,2,3,7,B01
200900032358,7,0,2,1,2,A01
200900032358,7,0,2,6,2,B01
200900032358,7,0,2,4,2,C01
200900032359,10,0,2,7,17,A01
200900032359,32,0,2,8,1,B01
200900032360,7,0,1,1,1,Z01
200900032361,30,0,1,1,1,A01
200900032362,7,0,1,2,1,A01
200900032363,10,0,2,6,23,C01
200900032363,34,0,2,7,3,A01
200900032363,7,0,2,8,1,B01
200900032364,7,0,2,7,16,B01
200900032364,32,0,2,1,7,A01
200900032365,1,0,2,1,1,B01
200900032365,10,0,2,3,1,A01
200900032366,31,0,2,1,1,B01
200900032366,7,0,2,6,9,A01
200900032367,33,0,2,0,23,A01
200900032367,10,0,2,0,2,Z01
200900032368,7,0,2,1,2,A01
200900032368,7,0,2,4,23,D01
200900032368,7,0,2,1,2,C01
200900032368,7,0,2,4,23,B01
200900032369,34,0,0,7,21,A01
200900032370,7,0,2,3,13,A01
200900032370,1,0,2,2,1,B01
200900032371,2,0,2,0,18,A01
200900032371,7,0,2,0,22,B01
200900032372,7,0,1,3,1,A01
200900032373,7,0,1,3,1,A01
200900032374,31,0,0,8,21,A01
200900032375,1,0,2,0,1,A01
200900032375,10,0,2,0,14,Z01
200900032375,7,0,2,0,1,B01
200900032376,7,0,2,8,1,B01
200900032376,33,0,2,8,13,A01
200900032377,15,0,2,7,1,B01
200900032377,7,1,2,8,23,C01
200900032377,10,0,2,8,9,A01
200900032378,10,0,1,3,1,A01
200900032379,2,0,0,0,21,A01
200900032380,7,0,1,5,20,A01
200900032381,10,0,1,4,20,A01
200900032382,1,0,2,1,1,A01
200900032382,7,0,2,1,1,Z01
200900032383,17,0,2,6,23,A01
200900032383,33,0,2,6,18,B01
200900032384,30,0,0,0,21,A01
200900032385,10,0,2,0,13,B01
200900032385,34,1,2,3,17,A01
200900032386,31,0,2,3,1,B01
200900032386,7,0,2,2,10,A01
200900032387,33,0,1,0,1,Z01
200900032388,33,0,2,2,16,A01
200900032388,7,0,2,3,7,B01
200900032389,7,0,2,5,2,Z01
200900032389,2,0,2,1,2,A01
200900032390,30,0,2,1,17,B01
200900032390,7,0,2,6,22,A01
200900032391,31,0,0,8,1,A01
200900032392,7,0,2,3,5,A01
200900032392,1,0,2,1,7,B01
200900032393,7,0,2,3,9,B01
200900032393,32,0,2,0,15,A01
200900032394,10,0,2,6,11,A01
200900032394,32,0,2,2,3,B01
200900032395,33,0,1,2,1,A01
200900032396,34,0,1,8,1,A01
200900032397,1,0,1,1,7,A01
200900032398,7,0,1,2,1,A01
200900032399,7,0,2,2,15,A01
200900032399,30,1,2,6,1,B01
200900032400,7,0,2,6,23,C01
200900032400,1,0,2,1,17,A01
200900032400,2,0,2,1,1,B01
200900032401,7,0,2,7,14,Z01
200900032401,2,0,2,3,1,A01
200900032402,7,0,2,2,17,B01
200900032402,30,0,2,1,15,A01
200900032403,7,0,1,2,1,A01
200900032404,37,0,1,2,7,A01
200900032405,33,0,1,1,1,A01
200900032406,7,0,0,3,23,A01
200900032406,7,0,2,3,1,Z01
200900032407,7,0,0,1,17,A01
200900032408,7,1,0,6,1,Z01
200900032408,7,0,2,6,23,A01
200900032409,7,0,0,5,10,Z01
200900032409,7,7,0,1,1,A01
200900032410,7,0,1,2,1,A01
200900032411,30,0,0,0,1,A01
200900032412,7,0,2,1,2,A01
200900032412,7,0,2,4,2,C01
200900032412,7,0,2,4,2,B01
200900032413,7,0,1,7,1,A01
200900032414,32,0,2,2,1,A01
200900032414,32,0,2,3,23,B01
200900032415,31,0,2,7,14,A01
200900032415,30,0,2,8,1,B01
200900032416,34,0,0,7,1,B01
200900032416,7,0,2,2,9,A01
200900032417,7,0,2,3,10,A01
200900032417,31,0,2,3,1,B01
200900032418,32,1,0,1,1,A01
200900032419,7,0,1,3,1,A01
200900032420,7,0,2,8,15,A01
200900032420,32,0,2,1,17,B01
200900032421,7,0,2,8,15,B01
200900032421,32,0,2,1,17,A01
200900032422,10,0,0,8,22,A01
200900032422,2,1,0,2,1,B01
200900032423,7,0,0,5,1,A01
200900032423,32,0,2,1,18,B01
200900032424,7,0,0,2,1,A01
200900032424,7,0,2,6,1,B01
200900032425,33,0,2,1,1,A01
200900032425,7,0,2,4,23,B01
200900032426,7,0,2,1,10,B01
200900032426,2,0,2,7,1,A01
200900032427,30,0,1,2,1,A01
200900032428,2,0,0,8,1,A01
200900032429,7,0,1,2,1,A01
200900032430,7,0,1,1,1,A01
200900032431,32,0,0,7,1,A01
200900032432,10,0,2,5,15,A01
200900032432,32,0,2,1,1,B01
200900032433,32,0,0,8,3,A01
200900032434,2,0,0,7,1,A01
200900032435,7,0,0,0,11,A01
200900032435,32,0,0,7,1,B01
200900032436,30,0,1,1,5,A01
200900032437,30,0,1,1,1,A01
200900032438,7,0,0,8,15,A01
200900032438,30,0,2,1,1,B01
200900032439,7,0,1,8,22,A01
200900032439,1,0,2,0,1,B01
200900032440,7,0,0,1,15,A01
200900032440,33,0,2,3,1,B01
200900032441,7,14,2,2,1,A01
200900032441,7,0,2,1,1,B01
200900032442,1,0,0,8,1,A01
200900032443,7,0,2,3,15,A01
200900032443,30,0,2,1,1,B01
200900032444,30,14,0,0,12,A01
200900032445,2,1,0,9,14,A01
200900032446,30,0,2,1,1,A01
200900032446,7,0,2,3,15,B01
200900032447,7,0,2,4,2,C01
200900032447,10,0,2,1,2,D01
200900032447,7,0,2,4,2,B01
200900032447,7,0,2,1,2,A01
200900032448,2,14,0,8,13,A01
200900032449,32,0,1,1,14,A01
200900032450,32,0,2,2,1,B01
200900032450,7,0,2,7,16,A01
200900032451,7,0,1,2,1,A01
200900032452,33,0,2,1,2,C01
200900032452,14,0,2,2,12,A01
200900032452,7,0,2,6,2,B01
200900032453,7,0,1,1,15,A01
200900032454,7,0,2,1,23,B01
200900032454,33,0,2,1,17,A01
200900032455,30,8,0,0,14,A01
200900032456,10,0,1,2,1,A01
200900032457,2,0,1,1,1,A01
200900032458,7,0,2,3,15,A01
200900032458,32,0,2,1,1,B01
200900032459,30,0,2,1,17,A01
200900032459,7,0,2,6,15,B01
200900032460,7,0,2,8,10,B01
200900032460,34,0,2,8,1,A01
200900032461,7,0,2,3,15,B01
200900032461,34,0,2,1,5,A01
200900032462,30,0,2,0,18,A01
200900032462,10,0,2,5,16,B01
200900032463,7,0,1,1,1,A01
200900032464,30,0,2,1,17,A01
200900032464,10,0,2,8,9,B01
200900032465,30,0,1,0,1,Z01
200900032466,7,0,1,4,4,A01
200900032467,37,0,1,0,1,Z01
200900032468,7,0,2,3,13,A01
200900032468,34,0,2,2,17,B01
200900032469,1,0,2,1,17,A01
200900032469,34,0,2,3,23,B01
200900032470,30,0,2,1,1,B01
200900032470,7,0,2,3,10,A01
200900032471,2,0,2,7,17,A01
200900032471,7,0,2,8,1,B01
200900032472,32,0,1,2,1,A01
200900032473,7,1,1,0,1,A01
200900032474,32,0,1,3,17,A01
200900032475,31,0,2,1,1,A01
200900032475,7,0,2,6,11,B01
200900032476,2,0,1,1,1,A01
200900032477,7,0,1,2,1,A01
200900032478,30,0,1,3,1,A01
200900032479,2,0,1,1,1,A01
200900032480,7,0,2,6,15,A01
200900032480,30,0,2,2,17,B01
200900032481,7,0,1,4,4,A01
200900032482,30,0,2,2,17,A01
200900032482,7,0,2,1,15,B01
200900032483,1,0,0,0,1,A01
200900032484,7,0,2,8,1,B01
200900032484,7,0,2,1,1,A01
200900032485,7,0,1,2,1,A01
200900032486,7,0,2,2,10,A01
200900032486,32,0,2,8,1,B01
200900032487,31,0,0,8,3,A01
200900032487,10,0,2,7,12,B01
200900032488,7,0,2,3,9,A01
200900032488,30,0,2,1,1,B01
200900032489,33,0,2,1,3,A01
200900032489,33,0,0,4,3,B01
200900032490,7,0,1,1,0,A01
200900032491,32,0,0,0,0,A01
200900032492,33,14,0,1,21,A01
200900032493,7,0,1,3,16,A01
200900032494,7,0,2,5,1,B01
200900032494,14,0,2,0,1,C01
200900032494,31,0,2,7,3,A01
200900032495,7,0,0,3,10,A01
200900032495,32,0,2,1,17,B01
200900032496,7,0,2,1,1,A01
200900032496,7,0,0,4,23,B01
200900032497,10,0,2,1,1,A01
200900032497,37,0,2,4,23,B01
200900032498,30,0,0,0,1,A01
200900032499,7,0,2,5,12,Z01
200900032499,33,0,2,1,1,A01
200900032500,30,0,2,4,1,A01
200900032500,7,0,2,1,1,Z01
200900032501,33,0,0,8,1,A01
200900032502,7,0,2,3,1,A01
200900032502,7,4,2,2,1,D01
200900032502,15,0,0,0,1,B01
200900032502,33,0,2,9,3,C01
200900032503,7,0,2,5,23,A01
200900032503,32,0,2,1,18,B01
200900032504,31,0,0,1,3,B01
200900032504,7,0,0,0,12,A01
200900032505,10,0,2,1,1,A01
200900032505,2,0,2,8,1,B01
200900032506,30,0,0,0,21,A01
200900032507,7,12,0,6,13,A01
200900032508,7,7,0,1,14,A01
200900032509,7,0,2,1,2,A01
200900032509,7,0,2,4,23,B01
200900032510,7,0,1,2,1,A01
200900032511,32,0,2,2,1,A01
200900032511,7,0,2,3,15,B01
200900032512,2,0,0,0,1,A01
200900032513,7,11,0,1,14,A01
200900032514,32,0,1,1,1,A01
200900032515,31,1,0,1,14,A01
200900032516,2,11,0,0,13,A01
200900032517,7,0,2,1,2,A01
200900032517,32,0,2,4,2,B01
200900032518,7,15,0,1,18,A01
200900032519,38,0,1,5,1,A01
200900032520,1,0,2,4,2,A01
200900032520,1,0,2,1,2,B01
200900032521,7,0,1,4,4,A01
200900032522,7,0,2,1,1,A01
200900032522,7,0,2,8,9,B01
200900032523,7,0,1,1,1,A01
200900032524,7,0,2,3,2,D01
200900032524,7,0,2,8,2,B01
200900032524,7,0,2,3,2,C01
200900032524,7,0,2,3,13,A01
200900032525,7,0,2,6,11,B01
200900032525,30,0,2,1,1,A01
200900032526,7,0,2,1,2,A01
200900032526,7,0,2,4,2,B01
200900032527,32,0,2,3,1,B01
200900032527,3,0,2,2,16,A01
200900032528,1,0,0,0,7,A01
200900032529,7,0,2,8,15,A01
200900032529,2,0,2,7,17,B01
200900032530,30,12,0,1,14,A01
200900032531,30,0,0,8,1,A01
200900032532,2,0,2,0,2,C01
200900032532,2,0,2,8,2,A01
200900032532,34,0,2,8,2,B01
200900032533,7,11,0,1,13,A01
200900032534,7,0,2,4,2,B01
200900032534,30,0,2,1,2,A01
200900032535,32,0,2,1,5,B01
200900032535,7,0,2,8,10,A01
200900032536,1,0,1,1,1,A01
200900032537,34,0,0,7,21,A01
200900032538,10,0,2,0,15,A01
200900032538,32,0,2,0,1,B01
200900032539,7,0,2,7,12,A01
200900032539,1,0,2,6,1,B01
200900032540,31,0,1,8,17,A01
200900032541,33,0,2,1,2,A01
200900032541,7,0,2,4,2,B01
200900032542,10,0,1,4,4,Z01
200900032543,37,0,1,2,7,A01
200900032544,31,0,1,2,17,A01
200900032545,32,0,2,3,2,B01
200900032545,7,0,2,2,1,C01
200900032545,31,0,2,4,2,A01
200900032546,10,0,2,3,15,B01
200900032546,30,0,2,1,1,A01
200900032547,33,0,0,0,21,A01
200900032548,7,0,2,3,15,B01
200900032548,2,0,2,1,17,A01
200900032549,10,0,1,3,1,A01
200900032550,33,0,0,0,1,A01
200900032551,34,0,2,1,1,B01
200900032551,7,0,2,3,15,A01
200900032552,7,0,2,1,13,Z01
200900032552,32,0,2,1,1,A01
200900032553,7,0,2,7,15,A01
200900032553,30,0,2,1,1,B01
200900032554,30,0,1,1,1,A01
200900032555,32,0,1,1,1,A01
200900032556,30,0,2,4,2,A01
200900032556,7,0,2,4,23,B01
200900032557,7,0,2,1,2,A01
200900032557,3,0,2,4,23,B01
200900032557,10,0,2,4,23,C01
200900032558,30,0,0,0,1,A01
200900032559,10,0,2,2,1,B01
200900032559,7,0,2,2,15,A01
200900032560,7,0,2,4,2,B01
200900032560,7,0,2,1,2,A01
200900032561,30,0,1,8,1,A01
200900032562,2,0,2,2,1,A01
200900032562,7,0,2,5,4,Z01
200900032563,2,0,0,0,1,A01
200900032564,10,0,0,6,11,B01
200900032564,31,0,2,1,3,A01
200900032565,7,0,0,4,23,B01
200900032565,2,0,0,1,1,A01
200900032566,7,0,2,1,1,A01
200900032566,32,0,2,4,23,B01
200900032567,7,0,2,7,1,D01
200900032567,7,0,2,6,23,B01
200900032567,37,0,2,2,1,A01
200900032567,7,0,2,2,1,C01
200900032568,30,14,0,1,1,A01
200900032569,33,0,0,1,1,A01
200900032570,30,0,0,8,21,A01
200900032571,30,0,1,0,1,A01
200900032572,7,0,2,3,15,A01
200900032572,31,0,2,1,17,B01
200900032573,7,0,2,6,15,B01
200900032573,30,0,2,7,1,A01
200900032574,33,0,2,8,16,B01
200900032574,7,0,2,2,1,A01
200900032575,2,0,1,7,1,A01
200900032576,7,0,2,2,16,B01
200900032576,33,0,2,3,18,A01
200900032577,7,0,1,2,16,A01
200900032578,7,0,2,3,15,B01
200900032578,34,0,2,7,1,A01
200900032579,7,0,2,4,23,B01
200900032579,13,0,2,2,1,A01
200900032580,7,0,1,4,10,A01
200900032581,10,0,2,3,15,A01
200900032581,32,0,2,8,1,B01
200900032582,34,0,2,7,1,B01
200900032582,33,0,2,1,9,A01
200900032583,10,0,2,1,1,Z01
200900032583,7,0,0,4,1,B01
200900032583,7,0,2,4,1,A01
200900032584,32,0,0,7,1,A01
200900032584,7,0,2,4,11,B01
200900032585,30,0,1,1,1,A01
200900032586,7,0,2,8,11,A01
200900032586,31,0,2,7,1,B01
200900032587,7,0,0,1,1,A01
200900032588,33,8,0,1,1,A01
200900032589,7,0,2,2,1,B01
200900032589,34,0,2,5,1,A01
200900032590,33,0,2,1,1,A01
200900032590,7,0,2,7,15,B01
200900032591,31,0,2,3,1,A01
200900032591,7,0,2,2,16,Z01
200900032592,1,0,2,1,1,B01
200900032592,7,0,2,2,1,A01
200900032593,32,0,2,3,1,B01
200900032593,10,0,2,2,1,A01
200900032594,7,0,1,3,15,A01
200900032595,32,0,0,8,1,A01
200900032596,32,0,2,7,1,A01
200900032596,7,0,2,3,7,B01
200900032597,7,0,2,3,9,A01
200900032597,32,0,2,2,1,B01
200900032598,1,0,1,0,7,Z01
200900032599,7,11,0,1,14,A01
200900032600,7,0,1,2,15,A01
200900032601,7,0,2,4,23,B01
200900032601,10,0,2,3,2,A01
200900032602,7,0,2,1,2,A01
200900032602,10,0,2,4,23,B01
200900032602,10,0,2,4,2,D01
200900032602,7,0,2,4,2,E01
200900032602,10,0,2,1,2,C01
200900032603,30,0,1,1,17,A01
200900032604,33,0,2,1,1,B01
200900032604,7,0,2,3,9,A01
200900032605,2,0,2,1,1,B01
200900032605,7,0,2,0,16,A01
200900032606,37,0,2,1,7,A01
200900032606,2,0,2,4,23,B01
200900032607,10,0,1,3,1,A01
200900032608,31,0,2,1,1,A01
200900032608,7,0,2,5,15,B01
200900032609,30,0,2,1,2,A01
200900032609,7,0,2,6,23,B01
200900032610,33,0,0,2,17,B01
200900032610,7,0,0,3,15,A01
200900032611,32,0,0,8,1,B01
200900032611,7,0,2,2,12,A01
200900032612,30,0,1,1,1,A01
200900032613,32,15,2,3,18,B01
200900032613,7,0,0,2,23,A01
200900032614,33,0,0,0,1,A01
200900032615,32,0,0,0,1,B01
200900032615,7,0,0,8,9,A01
200900032616,7,0,2,3,1,B01
200900032616,32,0,2,7,16,A01
200900032617,7,0,2,7,15,A01
200900032617,32,0,2,1,1,B01
200900032618,7,0,1,2,1,A01
200900032619,10,0,2,4,1,B01
200900032619,10,0,2,1,1,A01
200900032620,7,8,2,7,7,A01
200900032620,7,0,2,3,15,B01
200900032621,31,0,1,1,1,A01
200900032622,7,0,1,4,4,A01
200900032623,7,0,1,0,1,A01
200900032624,7,0,2,3,1,A01
200900032624,2,0,2,2,9,B01
200900032625,30,0,1,1,7,A01
200900032626,37,0,0,7,8,A01
200900032627,7,0,0,5,10,A01
200900032627,33,0,2,8,1,B01
200900032628,34,0,2,1,1,B01
200900032628,7,0,2,3,1,A01
200900032629,30,14,0,1,12,A01
200900032630,30,0,0,0,1,Z01
200900032631,7,0,2,7,16,B01
200900032631,32,0,2,3,18,A01
200900032632,7,0,2,2,17,A01
200900032632,7,0,2,6,15,B01
200900032633,2,0,0,8,18,A01
200900032633,7,0,0,2,16,B01
200900032634,7,0,1,1,15,Z01
200900032635,7,0,2,1,15,B01
200900032635,7,0,2,1,1,A01
200900032636,10,3,0,2,1,A01
200900032637,7,0,2,1,1,A01
200900032637,7,0,2,4,23,B01
200900032638,32,0,0,0,21,A01
200900032639,30,0,2,1,20,B01
200900032639,7,0,2,1,9,A01
200900032640,32,0,2,0,21,A01
200900032641,31,0,1,1,1,A01
200900032642,31,0,2,0,17,B01
200900032642,10,0,2,0,15,A01
200900032643,7,0,2,5,1,B01
200900032643,7,0,2,4,1,C01
200900032643,7,0,2,1,1,A01
200900032644,30,0,0,0,1,A01
200900032645,2,0,0,0,1,Z01
200900032645,7,0,2,1,15,B01
200900032646,7,0,2,2,1,A01
200900032646,7,0,2,3,1,B01
200900032647,31,0,2,8,3,B01
200900032647,33,0,2,2,12,A01
200900032648,7,0,2,2,12,A01
200900032648,31,0,2,3,3,B01
200900032649,7,0,1,3,1,A01
200900032650,7,0,2,4,2,B01
200900032650,31,0,2,1,2,A01
200900032651,32,0,0,0,21,A01
200900032652,7,0,2,2,15,A01
200900032652,30,0,2,1,1,B01
200900032653,7,0,2,3,11,A01
200900032653,32,0,2,2,1,B01
200900032654,7,0,2,4,4,A01
200900032654,32,0,2,1,2,B01
200900032655,7,0,2,4,1,C01
200900032655,7,0,2,7,12,A01
200900032655,33,0,2,8,1,B01
200900032656,1,0,1,1,1,Z01
200900032657,10,0,2,1,1,A01
200900032657,1,0,2,4,12,B01
200900032658,37,0,1,3,1,A01
200900032659,31,0,0,8,1,A01
200900032660,32,0,1,1,15,A01
200900032661,34,0,2,2,1,B01
200900032661,7,0,2,3,15,A01
200900032662,32,0,0,0,1,A01
200900032663,7,0,2,2,14,A01
200900032663,7,4,2,3,1,C01
200900032663,7,4,2,8,1,B01
200900032664,32,0,1,1,16,A01
200900032665,7,0,2,2,15,A01
200900032665,30,0,2,3,1,B01
200900032666,7,12,0,1,14,A01
200900032667,1,0,2,4,2,B01
200900032667,7,0,2,1,2,A01
200900032668,14,7,0,5,1,A01
200900032669,32,0,0,0,1,A01
200900032670,32,0,2,3,2,A01
200900032670,7,0,2,6,23,B01
200900032671,14,0,2,2,16,A01
200900032671,1,0,2,8,1,B01
200900032672,7,0,2,0,13,Z01
200900032672,32,0,2,0,1,A01
200900032673,31,0,0,8,13,A01
200900032674,32,0,0,0,21,A01
200900032675,7,0,2,0,2,A01
200900032675,31,0,2,4,2,B01
200900032676,7,0,1,2,1,A01
200900032677,2,0,2,1,18,A01
200900032677,10,0,2,7,22,B01
200900032678,7,0,1,4,4,A01
200900032679,10,0,2,1,2,A01
200900032679,32,0,2,7,2,B01
200900032680,7,0,2,3,9,B01
200900032680,2,0,2,3,1,A01
200900032681,2,0,2,1,2,A01
200900032681,7,0,2,5,16,B01
200900032682,7,0,1,7,1,A01
200900032683,31,0,2,8,1,B01
200900032683,7,0,2,2,14,A01
200900032684,10,0,2,5,15,B01
200900032684,32,0,2,1,2,A01
200900032685,31,0,1,1,1,A01
200900032686,33,14,0,0,21,A01
200900032687,33,0,2,2,1,B01
200900032687,7,0,2,6,11,A01
200900032688,7,0,2,8,11,B01
200900032688,7,0,2,3,2,C01
200900032688,33,0,2,7,3,A01
200900032689,30,0,2,0,16,B01
200900032689,7,0,2,2,16,A01
200900032690,10,0,1,1,1,A01
200900032691,7,0,1,1,1,A01
200900032692,10,14,2,1,1,A01
200900032692,7,0,2,0,15,B01
200900032693,10,0,2,2,16,A01
200900032693,7,0,2,3,7,B01
200900032694,32,0,0,8,1,A01
200900032695,7,0,2,8,15,B01
200900032695,33,8,2,1,5,A01
200900032696,7,0,1,2,7,A01
200900032697,30,1,0,1,14,A01
200900032698,10,0,1,4,4,A01
200900032699,13,0,1,4,4,A01
200900032700,34,0,0,7,1,A01
200900032701,7,0,2,1,2,A01
200900032701,7,0,2,4,23,B01
200900032702,1,0,2,3,1,B01
200900032702,7,0,2,2,10,A01
200900032703,7,0,1,2,1,A01
200900032704,7,0,2,3,15,A01
200900032704,34,0,2,2,17,B01
200900032705,7,0,1,3,1,A01
200900032706,2,0,2,2,5,A01
200900032706,7,0,2,3,15,B01
200900032707,7,0,2,3,15,A01
200900032707,30,0,2,1,17,B01
200900032708,7,0,2,2,1,A01
200900032708,33,0,2,4,11,B01
200900032709,31,0,2,3,11,A01
200900032709,7,0,2,3,1,B01
200900032709,7,0,2,5,2,C01
200900032709,33,0,2,0,3,Z01
200900032710,7,0,2,3,11,A01
200900032710,33,0,2,2,1,B01
200900032711,7,0,2,3,11,A01
200900032711,32,0,2,7,1,B01
200900032712,1,0,2,4,23,A01
200900032712,7,0,2,1,2,Z01
200900032713,2,0,2,1,1,A01
200900032713,7,0,2,0,16,Z01
200900032714,7,0,2,1,2,A01
200900032714,7,0,2,4,23,B01
200900032715,2,0,2,1,17,A01
200900032715,7,0,2,8,10,B01
200900032716,7,0,2,4,2,B01
200900032716,30,0,2,6,2,A01
200900032717,2,0,0,8,1,A01
200900032718,30,0,0,3,1,A01
200900032719,10,0,1,5,4,A01
200900032720,7,0,2,8,11,A01
200900032720,31,0,2,7,1,B01
200900032721,10,0,1,3,15,A01
200900032722,7,0,2,4,2,B01
200900032722,7,0,2,1,2,A01
200900032723,32,0,0,3,1,A01
200900032724,7,0,2,8,11,A01
200900032724,33,0,2,7,1,B01
200900032725,7,0,1,2,15,A01
200900032726,2,0,0,0,21,A01
200900032727,7,0,1,2,1,A01
200900032728,2,12,0,7,21,A01
200900032729,7,0,1,2,1,A01
200900032730,32,0,2,2,1,B01
200900032730,7,0,2,0,13,A01
200900032731,31,0,0,0,3,A01
200900032732,30,0,1,2,1,A01
200900032733,7,0,2,8,15,A01
200900032733,30,0,2,8,17,B01
200900032734,32,0,0,8,21,A01
200900032735,7,0,2,0,15,A01
200900032735,32,0,2,8,1,B01
200900032736,7,0,2,3,15,B01
200900032736,2,0,2,1,17,A01
200900032737,32,0,2,3,2,A01
200900032737,37,0,2,5,16,B01
200900032738,7,0,1,2,15,A01
200900032739,7,0,1,3,15,A01
200900032740,7,0,2,6,1,B01
200900032740,2,0,2,1,1,A01
200900032741,37,0,2,2,2,A01
200900032741,7,0,2,6,23,B01
200900032742,7,0,2,3,13,A01
200900032742,32,0,2,2,17,B01
200900032743,7,0,2,1,2,Z01
200900032743,32,0,2,4,23,A01
200900032744,7,0,2,2,15,A01
200900032744,33,0,2,1,1,B01
200900032745,2,0,2,1,1,B01
200900032745,7,0,2,2,1,A01
200900032746,7,4,2,1,2,Z01
200900032746,7,4,2,4,2,A01
200900032747,33,0,2,1,2,A01
200900032747,7,0,2,5,2,B01
200900032748,30,14,2,9,2,A01
200900032748,7,0,2,9,2,Z01
200900032749,7,0,1,2,1,A01
200900032750,2,0,1,0,1,Z01
200900032751,1,0,1,1,1,A01
200900032752,7,0,2,1,1,A01
200900032752,10,0,2,8,1,B01
200900032753,7,0,1,3,1,A01
200900032754,30,0,2,1,2,A01
200900032754,7,0,2,3,2,B01
200900032755,30,1,0,2,14,A01
200900032756,7,0,2,0,1,B01
200900032756,31,0,2,1,1,A01
200900032757,33,0,2,2,2,A01
200900032757,7,0,2,4,2,B01
200900032758,7,4,0,1,14,A01
